CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031607230862002QQ0F;28/12/2021;3;0,214;;;R
ES0031607230862002QQ0F;28/12/2021;4;0,632;;;R
ES0031607230862002QQ0F;28/12/2021;5;0,509;;;R
ES0031607230862002QQ0F;28/12/2021;6;0,263;;;R
ES0031607230862002QQ0F;28/12/2021;7;0,219;;;R
ES0031607230862002QQ0F;28/12/2021;8;0,414;;;R
ES0031607230862002QQ0F;28/12/2021;9;0,205;;;R
ES0031607230862002QQ0F;28/12/2021;10;0,2;;;R
ES0031607230862002QQ0F;28/12/2021;11;0,199;;;R
ES0031607230862002QQ0F;28/12/2021;12;0,209;;;R
ES0031607230862002QQ0F;28/12/2021;13;0,204;;;R
ES0031607230862002QQ0F;28/12/2021;14;0,197;;;R
ES0031607230862002QQ0F;28/12/2021;15;0,259;;;R
ES0031607230862002QQ0F;28/12/2021;16;0,258;;;R
ES0031607230862002QQ0F;28/12/2021;17;0,229;;;R
ES0031607230862002QQ0F;28/12/2021;18;0,207;;;R
ES0031607230862002QQ0F;28/12/2021;19;0,214;;;R
ES0031607230862002QQ0F;28/12/2021;20;0,209;;;R
ES0031607230862002QQ0F;28/12/2021;21;0,21;;;R
ES0031607230862002QQ0F;28/12/2021;22;0,201;;;R
ES0031607230862002QQ0F;28/12/2021;23;0,288;;;R
ES0031607230862002QQ0F;28/12/2021;24;0,218;;;R
ES0031607230862002QQ0F;29/12/2021;1;0,228;;;R
ES0031607230862002QQ0F;29/12/2021;2;0,218;;;R
ES0031607230862002QQ0F;29/12/2021;3;0,208;;;R
ES0031607230862002QQ0F;29/12/2021;4;0,217;;;R
ES0031607230862002QQ0F;29/12/2021;5;0,208;;;R
ES0031607230862002QQ0F;29/12/2021;6;0,208;;;R
ES0031607230862002QQ0F;29/12/2021;7;0,384;;;R
ES0031607230862002QQ0F;29/12/2021;8;0,297;;;R
ES0031607230862002QQ0F;29/12/2021;9;0,201;;;R
ES0031607230862002QQ0F;29/12/2021;10;0,197;;;R
ES0031607230862002QQ0F;29/12/2021;11;0,203;;;R
ES0031607230862002QQ0F;29/12/2021;12;0,196;;;R
ES0031607230862002QQ0F;29/12/2021;13;0,198;;;R
ES0031607230862002QQ0F;29/12/2021;14;0,202;;;R
ES0031607230862002QQ0F;29/12/2021;15;0,193;;;R
ES0031607230862002QQ0F;29/12/2021;16;0,199;;;R
ES0031607230862002QQ0F;29/12/2021;17;0,2;;;R
ES0031607230862002QQ0F;29/12/2021;18;0,194;;;R
ES0031607230862002QQ0F;29/12/2021;19;0,203;;;R
ES0031607230862002QQ0F;29/12/2021;20;0,206;;;R
ES0031607230862002QQ0F;29/12/2021;21;0,212;;;R
ES0031607230862002QQ0F;29/12/2021;22;0,266;;;R
ES0031607230862002QQ0F;29/12/2021;23;0,27;;;R
ES0031607230862002QQ0F;29/12/2021;24;0,266;;;R
ES0031607230862002QQ0F;30/12/2021;1;0,231;;;R
ES0031607230862002QQ0F;30/12/2021;2;0,227;;;R
ES0031607230862002QQ0F;30/12/2021;3;0,213;;;R
ES0031607230862002QQ0F;30/12/2021;4;0,218;;;R
ES0031607230862002QQ0F;30/12/2021;5;0,255;;;R
ES0031607230862002QQ0F;30/12/2021;6;0,277;;;R
ES0031607230862002QQ0F;30/12/2021;7;0,294;;;R
ES0031607230862002QQ0F;30/12/2021;8;0,364;;;R
ES0031607230862002QQ0F;30/12/2021;9;0,376;;;R
ES0031607230862002QQ0F;30/12/2021;10;0,368;;;R
ES0031607230862002QQ0F;30/12/2021;11;0,484;;;R
ES0031607230862002QQ0F;30/12/2021;12;0,66;;;R
ES0031607230862002QQ0F;30/12/2021;13;0,7;;;R
ES0031607230862002QQ0F;30/12/2021;14;0,563;;;R
ES0031607230862002QQ0F;30/12/2021;15;1,428;;;R
ES0031607230862002QQ0F;30/12/2021;16;0,325;;;R
ES0031607230862002QQ0F;30/12/2021;17;0,374;;;R
ES0031607230862002QQ0F;30/12/2021;18;0,258;;;R
ES0031607230862002QQ0F;30/12/2021;19;0,22;;;R
ES0031607230862002QQ0F;30/12/2021;20;0,372;;;R
ES0031607230862002QQ0F;30/12/2021;21;0,229;;;R
ES0031607230862002QQ0F;30/12/2021;22;0,211;;;R
ES0031607230862002QQ0F;30/12/2021;23;0,216;;;R
ES0031607230862002QQ0F;30/12/2021;24;0,232;;;R
ES0031607230862002QQ0F;31/12/2021;1;0,228;;;R
ES0031607230862002QQ0F;31/12/2021;2;0,224;;;R
ES0031607230862002QQ0F;31/12/2021;3;0,217;;;R
ES0031607230862002QQ0F;31/12/2021;4;0,215;;;R
ES0031607230862002QQ0F;31/12/2021;5;0,222;;;R
ES0031607230862002QQ0F;31/12/2021;6;0,211;;;R
ES0031607230862002QQ0F;31/12/2021;7;0,217;;;R
ES0031607230862002QQ0F;31/12/2021;8;0,216;;;R
ES0031607230862002QQ0F;31/12/2021;9;0,203;;;R
ES0031607230862002QQ0F;31/12/2021;10;0,341;;;R
ES0031607230862002QQ0F;31/12/2021;11;0,219;;;R
ES0031607230862002QQ0F;31/12/2021;12;0,207;;;R
ES0031607230862002QQ0F;31/12/2021;13;0,209;;;R
ES0031607230862002QQ0F;31/12/2021;14;0,201;;;R
ES0031607230862002QQ0F;31/12/2021;15;0,21;;;R
ES0031607230862002QQ0F;31/12/2021;16;0,204;;;R
ES0031607230862002QQ0F;31/12/2021;17;0,207;;;R
ES0031607230862002QQ0F;31/12/2021;18;0,21;;;R
ES0031607230862002QQ0F;31/12/2021;19;0,205;;;R
ES0031607230862002QQ0F;31/12/2021;20;0,219;;;R
ES0031607230862002QQ0F;31/12/2021;21;0,253;;;R
ES0031607230862002QQ0F;31/12/2021;22;0,212;;;R
ES0031607230862002QQ0F;31/12/2021;23;0,219;;;R
ES0031607230862002QQ0F;31/12/2021;24;0,21;;;R
ES0031607230862002QQ0F;01/01/2022;1;0,23;;;R
ES0031607230862002QQ0F;01/01/2022;2;0,28;;;R
ES0031607230862002QQ0F;01/01/2022;3;0,213;;;R
ES0031607230862002QQ0F;01/01/2022;4;0,221;;;R
ES0031607230862002QQ0F;01/01/2022;5;0,219;;;R
ES0031607230862002QQ0F;01/01/2022;6;0,214;;;R
ES0031607230862002QQ0F;01/01/2022;7;0,22;;;R
ES0031607230862002QQ0F;01/01/2022;8;0,209;;;R
ES0031607230862002QQ0F;01/01/2022;9;0,227;;;R
ES0031607230862002QQ0F;01/01/2022;10;0,208;;;R
ES0031607230862002QQ0F;01/01/2022;11;0,206;;;R
ES0031607230862002QQ0F;01/01/2022;12;0,443;;;R
ES0031607230862002QQ0F;01/01/2022;13;1,151;;;R
ES0031607230862002QQ0F;01/01/2022;14;0,935;;;R
ES0031607230862002QQ0F;01/01/2022;15;1,015;;;R
ES0031607230862002QQ0F;01/01/2022;16;0,339;;;R
ES0031607230862002QQ0F;01/01/2022;17;0,217;;;R
ES0031607230862002QQ0F;01/01/2022;18;0,202;;;R
ES0031607230862002QQ0F;01/01/2022;19;0,21;;;R
ES0031607230862002QQ0F;01/01/2022;20;0,234;;;R
ES0031607230862002QQ0F;01/01/2022;21;0,242;;;R
ES0031607230862002QQ0F;01/01/2022;22;0,259;;;R
ES0031607230862002QQ0F;01/01/2022;23;0,242;;;R
ES0031607230862002QQ0F;01/01/2022;24;0,238;;;R
ES0031607230862002QQ0F;02/01/2022;1;0,227;;;R
ES0031607230862002QQ0F;02/01/2022;2;0,217;;;R
ES0031607230862002QQ0F;02/01/2022;3;0,225;;;R
ES0031607230862002QQ0F;02/01/2022;4;0,219;;;R
ES0031607230862002QQ0F;02/01/2022;5;0,216;;;R
ES0031607230862002QQ0F;02/01/2022;6;0,222;;;R
ES0031607230862002QQ0F;02/01/2022;7;0,213;;;R
ES0031607230862002QQ0F;02/01/2022;8;0,396;;;R
ES0031607230862002QQ0F;02/01/2022;9;0,213;;;R
ES0031607230862002QQ0F;02/01/2022;10;0,205;;;R
ES0031607230862002QQ0F;02/01/2022;11;0,257;;;R
ES0031607230862002QQ0F;02/01/2022;12;0,234;;;R
ES0031607230862002QQ0F;02/01/2022;13;0,425;;;R
ES0031607230862002QQ0F;02/01/2022;14;0,241;;;R
ES0031607230862002QQ0F;02/01/2022;15;0,242;;;R
ES0031607230862002QQ0F;02/01/2022;16;0,238;;;R
ES0031607230862002QQ0F;02/01/2022;17;0,221;;;R
ES0031607230862002QQ0F;02/01/2022;18;0,222;;;R
ES0031607230862002QQ0F;02/01/2022;19;0,227;;;R
ES0031607230862002QQ0F;02/01/2022;20;0,221;;;R
ES0031607230862002QQ0F;02/01/2022;21;0,229;;;R
ES0031607230862002QQ0F;02/01/2022;22;0,221;;;R
ES0031607230862002QQ0F;02/01/2022;23;0,285;;;R
ES0031607230862002QQ0F;02/01/2022;24;0,342;;;R
ES0031607230862002QQ0F;03/01/2022;1;0,272;;;R
ES0031607230862002QQ0F;03/01/2022;2;0,241;;;R
ES0031607230862002QQ0F;03/01/2022;3;0,225;;;R
ES0031607230862002QQ0F;03/01/2022;4;0,223;;;R
ES0031607230862002QQ0F;03/01/2022;5;0,221;;;R
ES0031607230862002QQ0F;03/01/2022;6;0,266;;;R
ES0031607230862002QQ0F;03/01/2022;7;0,241;;;R
ES0031607230862002QQ0F;03/01/2022;8;0,427;;;R
ES0031607230862002QQ0F;03/01/2022;9;0,208;;;R
ES0031607230862002QQ0F;03/01/2022;10;0,21;;;R
ES0031607230862002QQ0F;03/01/2022;11;0,206;;;R
ES0031607230862002QQ0F;03/01/2022;12;0,213;;;R
ES0031607230862002QQ0F;03/01/2022;13;0,405;;;R
ES0031607230862002QQ0F;03/01/2022;14;0,646;;;R
ES0031607230862002QQ0F;03/01/2022;15;0,215;;;R
ES0031607230862002QQ0F;03/01/2022;16;0,206;;;R
ES0031607230862002QQ0F;03/01/2022;17;0,212;;;R
ES0031607230862002QQ0F;03/01/2022;18;0,254;;;R
ES0031607230862002QQ0F;03/01/2022;19;0,211;;;R
ES0031607230862002QQ0F;03/01/2022;20;0,212;;;R
ES0031607230862002QQ0F;03/01/2022;21;0,209;;;R
ES0031607230862002QQ0F;03/01/2022;22;0,304;;;R
ES0031607230862002QQ0F;03/01/2022;23;0,23;;;R
ES0031607230862002QQ0F;03/01/2022;24;0,23;;;R
ES0031607230862002QQ0F;04/01/2022;1;0,229;;;R
ES0031607230862002QQ0F;04/01/2022;2;0,214;;;R
ES0031607230862002QQ0F;04/01/2022;3;0,222;;;R
ES0031607230862002QQ0F;04/01/2022;4;0,224;;;R
ES0031607230862002QQ0F;04/01/2022;5;0,879;;;R
ES0031607230862002QQ0F;04/01/2022;6;0,258;;;R
ES0031607230862002QQ0F;04/01/2022;7;0,402;;;R
ES0031607230862002QQ0F;04/01/2022;8;0,249;;;R
ES0031607230862002QQ0F;04/01/2022;9;0,209;;;R
ES0031607230862002QQ0F;04/01/2022;10;0,201;;;R
ES0031607230862002QQ0F;04/01/2022;11;0,215;;;R
ES0031607230862002QQ0F;04/01/2022;12;0,258;;;R
ES0031607230862002QQ0F;04/01/2022;13;0,203;;;R
ES0031607230862002QQ0F;04/01/2022;14;0,21;;;R
ES0031607230862002QQ0F;04/01/2022;15;0,206;;;R
ES0031607230862002QQ0F;04/01/2022;16;0,209;;;R
ES0031607230862002QQ0F;04/01/2022;17;0,207;;;R
ES0031607230862002QQ0F;04/01/2022;18;0,208;;;R
ES0031607230862002QQ0F;04/01/2022;19;0,211;;;R
ES0031607230862002QQ0F;04/01/2022;20;0,246;;;R
ES0031607230862002QQ0F;04/01/2022;21;0,228;;;R
ES0031607230862002QQ0F;04/01/2022;22;0,218;;;R
ES0031607230862002QQ0F;04/01/2022;23;0,242;;;R
ES0031607230862002QQ0F;04/01/2022;24;0,23;;;R
ES0031607230862002QQ0F;05/01/2022;1;0,23;;;R
ES0031607230862002QQ0F;05/01/2022;2;0,219;;;R
ES0031607230862002QQ0F;05/01/2022;3;0,217;;;R
ES0031607230862002QQ0F;05/01/2022;4;0,221;;;R
ES0031607230862002QQ0F;05/01/2022;5;0,214;;;R
ES0031607230862002QQ0F;05/01/2022;6;0,22;;;R
ES0031607230862002QQ0F;05/01/2022;7;0,209;;;R
ES0031607230862002QQ0F;05/01/2022;8;0,397;;;R
ES0031607230862002QQ0F;05/01/2022;9;0,212;;;R
ES0031607230862002QQ0F;05/01/2022;10;0,201;;;R
ES0031607230862002QQ0F;05/01/2022;11;0,212;;;R
ES0031607230862002QQ0F;05/01/2022;12;0,21;;;R
ES0031607230862002QQ0F;05/01/2022;13;0,28;;;R
ES0031607230862002QQ0F;05/01/2022;14;0,271;;;R
ES0031607230862002QQ0F;05/01/2022;15;0,205;;;R
ES0031607230862002QQ0F;05/01/2022;16;0,21;;;R
ES0031607230862002QQ0F;05/01/2022;17;0,207;;;R
ES0031607230862002QQ0F;05/01/2022;18;0,274;;;R
ES0031607230862002QQ0F;05/01/2022;19;0,376;;;R
ES0031607230862002QQ0F;05/01/2022;20;0,266;;;R
ES0031607230862002QQ0F;05/01/2022;21;0,278;;;R
ES0031607230862002QQ0F;05/01/2022;22;1,07;;;R
ES0031607230862002QQ0F;05/01/2022;23;0,382;;;R
ES0031607230862002QQ0F;05/01/2022;24;0,243;;;R
ES0031607230862002QQ0F;06/01/2022;1;0,225;;;R
ES0031607230862002QQ0F;06/01/2022;2;0,226;;;R
ES0031607230862002QQ0F;06/01/2022;3;0,217;;;R
ES0031607230862002QQ0F;06/01/2022;4;0,224;;;R
ES0031607230862002QQ0F;06/01/2022;5;0,223;;;R
ES0031607230862002QQ0F;06/01/2022;6;0,216;;;R
ES0031607230862002QQ0F;06/01/2022;7;0,224;;;R
ES0031607230862002QQ0F;06/01/2022;8;0,996;;;R
ES0031607230862002QQ0F;06/01/2022;9;0,446;;;R
ES0031607230862002QQ0F;06/01/2022;10;0,287;;;R
ES0031607230862002QQ0F;06/01/2022;11;0,423;;;R
ES0031607230862002QQ0F;06/01/2022;12;0,36;;;R
ES0031607230862002QQ0F;06/01/2022;13;0,241;;;R
ES0031607230862002QQ0F;06/01/2022;14;0,195;;;R
ES0031607230862002QQ0F;06/01/2022;15;0,203;;;R
ES0031607230862002QQ0F;06/01/2022;16;0,197;;;R
ES0031607230862002QQ0F;06/01/2022;17;0,196;;;R
ES0031607230862002QQ0F;06/01/2022;18;0,203;;;R
ES0031607230862002QQ0F;06/01/2022;19;0,198;;;R
ES0031607230862002QQ0F;06/01/2022;20;0,202;;;R
ES0031607230862002QQ0F;06/01/2022;21;0,21;;;R
ES0031607230862002QQ0F;06/01/2022;22;0,206;;;R
ES0031607230862002QQ0F;06/01/2022;23;0,281;;;R
ES0031607230862002QQ0F;06/01/2022;24;0,307;;;R
ES0031607230862002QQ0F;07/01/2022;1;0,387;;;R
ES0031607230862002QQ0F;07/01/2022;2;0,241;;;R
ES0031607230862002QQ0F;07/01/2022;3;0,22;;;R
ES0031607230862002QQ0F;07/01/2022;4;0,207;;;R
ES0031607230862002QQ0F;07/01/2022;5;0,215;;;R
ES0031607230862002QQ0F;07/01/2022;6;0,208;;;R
ES0031607230862002QQ0F;07/01/2022;7;0,204;;;R
ES0031607230862002QQ0F;07/01/2022;8;0,394;;;R
ES0031607230862002QQ0F;07/01/2022;9;0,201;;;R
ES0031607230862002QQ0F;07/01/2022;10;0,198;;;R
ES0031607230862002QQ0F;07/01/2022;11;0,203;;;R
ES0031607230862002QQ0F;07/01/2022;12;0,266;;;R
ES0031607230862002QQ0F;07/01/2022;13;0,213;;;R
ES0031607230862002QQ0F;07/01/2022;14;0,208;;;R
ES0031607230862002QQ0F;07/01/2022;15;0,197;;;R
ES0031607230862002QQ0F;07/01/2022;16;0,917;;;R
ES0031607230862002QQ0F;07/01/2022;17;0,208;;;R
ES0031607230862002QQ0F;07/01/2022;18;0,213;;;R
ES0031607230862002QQ0F;07/01/2022;19;0,213;;;R
ES0031607230862002QQ0F;07/01/2022;20;0,213;;;R
ES0031607230862002QQ0F;07/01/2022;21;0,22;;;R
ES0031607230862002QQ0F;07/01/2022;22;0,225;;;R
ES0031607230862002QQ0F;07/01/2022;23;0,336;;;R
ES0031607230862002QQ0F;07/01/2022;24;0,365;;;R
ES0031607230862002QQ0F;08/01/2022;1;0,33;;;R
ES0031607230862002QQ0F;08/01/2022;2;0,225;;;R
ES0031607230862002QQ0F;08/01/2022;3;0,211;;;R
ES0031607230862002QQ0F;08/01/2022;4;0,211;;;R
ES0031607230862002QQ0F;08/01/2022;5;0,212;;;R
ES0031607230862002QQ0F;08/01/2022;6;0,205;;;R
ES0031607230862002QQ0F;08/01/2022;7;0,203;;;R
ES0031607230862002QQ0F;08/01/2022;8;0,206;;;R
ES0031607230862002QQ0F;08/01/2022;9;0,263;;;R
ES0031607230862002QQ0F;08/01/2022;10;0,21;;;R
ES0031607230862002QQ0F;08/01/2022;11;0,207;;;R
ES0031607230862002QQ0F;08/01/2022;12;0,364;;;R
ES0031607230862002QQ0F;08/01/2022;13;0,273;;;R
ES0031607230862002QQ0F;08/01/2022;14;0,227;;;R
ES0031607230862002QQ0F;08/01/2022;15;0,197;;;R
ES0031607230862002QQ0F;08/01/2022;16;0,203;;;R
ES0031607230862002QQ0F;08/01/2022;17;0,196;;;R
ES0031607230862002QQ0F;08/01/2022;18;0,195;;;R
ES0031607230862002QQ0F;08/01/2022;19;0,203;;;R
ES0031607230862002QQ0F;08/01/2022;20;0,204;;;R
ES0031607230862002QQ0F;08/01/2022;21;0,199;;;R
ES0031607230862002QQ0F;08/01/2022;22;0,204;;;R
ES0031607230862002QQ0F;08/01/2022;23;0,209;;;R
ES0031607230862002QQ0F;08/01/2022;24;0,204;;;R
ES0031607230862002QQ0F;09/01/2022;1;0,251;;;R
ES0031607230862002QQ0F;09/01/2022;2;0,246;;;R
ES0031607230862002QQ0F;09/01/2022;3;0,22;;;R
ES0031607230862002QQ0F;09/01/2022;4;0,207;;;R
ES0031607230862002QQ0F;09/01/2022;5;0,207;;;R
ES0031607230862002QQ0F;09/01/2022;6;0,21;;;R
ES0031607230862002QQ0F;09/01/2022;7;0,211;;;R
ES0031607230862002QQ0F;09/01/2022;8;0,204;;;R
ES0031607230862002QQ0F;09/01/2022;9;0,197;;;R
ES0031607230862002QQ0F;09/01/2022;10;0,201;;;R
ES0031607230862002QQ0F;09/01/2022;11;0,411;;;R
ES0031607230862002QQ0F;09/01/2022;12;0,739;;;R
ES0031607230862002QQ0F;09/01/2022;13;1,054;;;R
ES0031607230862002QQ0F;09/01/2022;14;0,865;;;R
ES0031607230862002QQ0F;09/01/2022;15;0,265;;;R
ES0031607230862002QQ0F;09/01/2022;16;0,479;;;R
ES0031607230862002QQ0F;09/01/2022;17;0,211;;;R
ES0031607230862002QQ0F;09/01/2022;18;0,261;;;R
ES0031607230862002QQ0F;09/01/2022;19;0,208;;;R
ES0031607230862002QQ0F;09/01/2022;20;0,207;;;R
ES0031607230862002QQ0F;09/01/2022;21;0,215;;;R
ES0031607230862002QQ0F;09/01/2022;22;0,251;;;R
ES0031607230862002QQ0F;09/01/2022;23;0,23;;;R
ES0031607230862002QQ0F;09/01/2022;24;0,232;;;R
ES0031607230862002QQ0F;10/01/2022;1;0,221;;;R
ES0031607230862002QQ0F;10/01/2022;2;0,21;;;R
ES0031607230862002QQ0F;10/01/2022;3;0,209;;;R
ES0031607230862002QQ0F;10/01/2022;4;0,214;;;R
ES0031607230862002QQ0F;10/01/2022;5;0,207;;;R
ES0031607230862002QQ0F;10/01/2022;6;0,205;;;R
ES0031607230862002QQ0F;10/01/2022;7;0,381;;;R
ES0031607230862002QQ0F;10/01/2022;8;0,21;;;R
ES0031607230862002QQ0F;10/01/2022;9;0,203;;;R
ES0031607230862002QQ0F;10/01/2022;10;0,195;;;R
ES0031607230862002QQ0F;10/01/2022;11;0,198;;;R
ES0031607230862002QQ0F;10/01/2022;12;0,203;;;R
ES0031607230862002QQ0F;10/01/2022;13;0,195;;;R
ES0031607230862002QQ0F;10/01/2022;14;0,199;;;R
ES0031607230862002QQ0F;10/01/2022;15;0,196;;;R
ES0031607230862002QQ0F;10/01/2022;16;0,199;;;R
ES0031607230862002QQ0F;10/01/2022;17;0,202;;;R
ES0031607230862002QQ0F;10/01/2022;18;0,25;;;R
ES0031607230862002QQ0F;10/01/2022;19;0,63;;;R
ES0031607230862002QQ0F;10/01/2022;20;0,546;;;R
ES0031607230862002QQ0F;10/01/2022;21;0,521;;;R
ES0031607230862002QQ0F;10/01/2022;22;0,366;;;R
ES0031607230862002QQ0F;10/01/2022;23;0,34;;;R
ES0031607230862002QQ0F;10/01/2022;24;0,229;;;R
ES0031607230862002QQ0F;11/01/2022;1;0,211;;;R
ES0031607230862002QQ0F;11/01/2022;2;0,209;;;R
ES0031607230862002QQ0F;11/01/2022;3;0,204;;;R
ES0031607230862002QQ0F;11/01/2022;4;0,207;;;R
ES0031607230862002QQ0F;11/01/2022;5;0,205;;;R
ES0031607230862002QQ0F;11/01/2022;6;0,263;;;R
ES0031607230862002QQ0F;11/01/2022;7;0,211;;;R
ES0031607230862002QQ0F;11/01/2022;8;0,385;;;R
ES0031607230862002QQ0F;11/01/2022;9;0,196;;;R
ES0031607230862002QQ0F;11/01/2022;10;0,201;;;R
ES0031607230862002QQ0F;11/01/2022;11;0,201;;;R
ES0031607230862002QQ0F;11/01/2022;12;0,206;;;R
ES0031607230862002QQ0F;11/01/2022;13;0,197;;;R
ES0031607230862002QQ0F;11/01/2022;14;0,406;;;R
ES0031607230862002QQ0F;11/01/2022;15;0,363;;;R
ES0031607230862002QQ0F;11/01/2022;16;0,203;;;R
ES0031607230862002QQ0F;11/01/2022;17;0,377;;;R
ES0031607230862002QQ0F;11/01/2022;18;0,203;;;R
ES0031607230862002QQ0F;11/01/2022;19;0,201;;;R
ES0031607230862002QQ0F;11/01/2022;20;0,199;;;R
ES0031607230862002QQ0F;11/01/2022;21;0,198;;;R
ES0031607230862002QQ0F;11/01/2022;22;0,287;;;R
ES0031607230862002QQ0F;11/01/2022;23;0,352;;;R
ES0031607230862002QQ0F;11/01/2022;24;0,363;;;R
ES0031607230862002QQ0F;12/01/2022;1;0,235;;;R
ES0031607230862002QQ0F;12/01/2022;2;0,228;;;R
ES0031607230862002QQ0F;12/01/2022;3;0,22;;;R
ES0031607230862002QQ0F;12/01/2022;4;0,219;;;R
ES0031607230862002QQ0F;12/01/2022;5;0,212;;;R
ES0031607230862002QQ0F;12/01/2022;6;0,208;;;R
ES0031607230862002QQ0F;12/01/2022;7;0,211;;;R
ES0031607230862002QQ0F;12/01/2022;8;0,416;;;R
ES0031607230862002QQ0F;12/01/2022;9;0,198;;;R
ES0031607230862002QQ0F;12/01/2022;10;0,197;;;R
ES0031607230862002QQ0F;12/01/2022;11;0,203;;;R
ES0031607230862002QQ0F;12/01/2022;12;0,209;;;R
ES0031607230862002QQ0F;12/01/2022;13;0,243;;;R
ES0031607230862002QQ0F;12/01/2022;14;0,214;;;R
ES0031607230862002QQ0F;12/01/2022;15;0,198;;;R
ES0031607230862002QQ0F;12/01/2022;16;0,242;;;R
ES0031607230862002QQ0F;12/01/2022;17;0,307;;;R
ES0031607230862002QQ0F;12/01/2022;18;0,201;;;R
ES0031607230862002QQ0F;12/01/2022;19;0,258;;;R
ES0031607230862002QQ0F;12/01/2022;20;0,977;;;R
ES0031607230862002QQ0F;12/01/2022;21;0,856;;;R
ES0031607230862002QQ0F;12/01/2022;22;0,8;;;R
ES0031607230862002QQ0F;12/01/2022;23;0,558;;;R
ES0031607230862002QQ0F;12/01/2022;24;0,3;;;R
ES0031607230862002QQ0F;13/01/2022;1;0,225;;;R
ES0031607230862002QQ0F;13/01/2022;2;0,218;;;R
ES0031607230862002QQ0F;13/01/2022;3;0,209;;;R
ES0031607230862002QQ0F;13/01/2022;4;0,212;;;R
ES0031607230862002QQ0F;13/01/2022;5;0,743;;;R
ES0031607230862002QQ0F;13/01/2022;6;0,413;;;R
ES0031607230862002QQ0F;13/01/2022;7;0,47;;;R
ES0031607230862002QQ0F;13/01/2022;8;0,222;;;R
ES0031607230862002QQ0F;13/01/2022;9;0,203;;;R
ES0031607230862002QQ0F;13/01/2022;10;0,196;;;R
ES0031607230862002QQ0F;13/01/2022;11;0,195;;;R
ES0031607230862002QQ0F;13/01/2022;12;0,201;;;R
ES0031607230862002QQ0F;13/01/2022;13;0,202;;;R
ES0031607230862002QQ0F;13/01/2022;14;0,195;;;R
ES0031607230862002QQ0F;13/01/2022;15;0,194;;;R
ES0031607230862002QQ0F;13/01/2022;16;0,198;;;R
ES0031607230862002QQ0F;13/01/2022;17;0,201;;;R
ES0031607230862002QQ0F;13/01/2022;18;0,2;;;R
ES0031607230862002QQ0F;13/01/2022;19;0,196;;;R
ES0031607230862002QQ0F;13/01/2022;20;0,199;;;R
ES0031607230862002QQ0F;13/01/2022;21;0,245;;;R
ES0031607230862002QQ0F;13/01/2022;22;0,228;;;R
ES0031607230862002QQ0F;13/01/2022;23;0,232;;;R
ES0031607230862002QQ0F;13/01/2022;24;0,284;;;R
ES0031607230862002QQ0F;14/01/2022;1;0,218;;;R
ES0031607230862002QQ0F;14/01/2022;2;0,206;;;R
ES0031607230862002QQ0F;14/01/2022;3;0,205;;;R
ES0031607230862002QQ0F;14/01/2022;4;0,215;;;R
ES0031607230862002QQ0F;14/01/2022;5;0,212;;;R
ES0031607230862002QQ0F;14/01/2022;6;0,204;;;R
ES0031607230862002QQ0F;14/01/2022;7;0,203;;;R
ES0031607230862002QQ0F;14/01/2022;8;0,374;;;R
ES0031607230862002QQ0F;14/01/2022;9;0,203;;;R
ES0031607230862002QQ0F;14/01/2022;10;0,195;;;R
ES0031607230862002QQ0F;14/01/2022;11;0,198;;;R
ES0031607230862002QQ0F;14/01/2022;12;0,205;;;R
ES0031607230862002QQ0F;14/01/2022;13;0,207;;;R
ES0031607230862002QQ0F;14/01/2022;14;0,198;;;R
ES0031607230862002QQ0F;14/01/2022;15;0,198;;;R
ES0031607230862002QQ0F;14/01/2022;16;1,276;;;R
ES0031607230862002QQ0F;14/01/2022;17;0,201;;;R
ES0031607230862002QQ0F;14/01/2022;18;0,201;;;R
ES0031607230862002QQ0F;14/01/2022;19;0,212;;;R
ES0031607230862002QQ0F;14/01/2022;20;0,248;;;R
ES0031607230862002QQ0F;14/01/2022;21;0,215;;;R
ES0031607230862002QQ0F;14/01/2022;22;0,27;;;R
ES0031607230862002QQ0F;14/01/2022;23;0,361;;;R
ES0031607230862002QQ0F;14/01/2022;24;0,874;;;R
ES0031607230862002QQ0F;15/01/2022;1;0,719;;;R
ES0031607230862002QQ0F;15/01/2022;2;0,363;;;R
ES0031607230862002QQ0F;15/01/2022;3;0,225;;;R
ES0031607230862002QQ0F;15/01/2022;4;0,218;;;R
ES0031607230862002QQ0F;15/01/2022;5;0,217;;;R
ES0031607230862002QQ0F;15/01/2022;6;0,213;;;R
ES0031607230862002QQ0F;15/01/2022;7;0,247;;;R
ES0031607230862002QQ0F;15/01/2022;8;0,225;;;R
ES0031607230862002QQ0F;15/01/2022;9;0,198;;;R
ES0031607230862002QQ0F;15/01/2022;10;0,202;;;R
ES0031607230862002QQ0F;15/01/2022;11;0,211;;;R
ES0031607230862002QQ0F;15/01/2022;12;0,194;;;R
ES0031607230862002QQ0F;15/01/2022;13;0,541;;;R
ES0031607230862002QQ0F;15/01/2022;14;0,369;;;R
ES0031607230862002QQ0F;15/01/2022;15;0,52;;;R
ES0031607230862002QQ0F;15/01/2022;16;0,797;;;R
ES0031607230862002QQ0F;15/01/2022;17;1,082;;;R
ES0031607230862002QQ0F;15/01/2022;18;0,347;;;R
ES0031607230862002QQ0F;15/01/2022;19;0,278;;;R
